dt,Temperature (C),Turbidity (NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml)
2021-07-28 21:00:00,24.8125,100.0,4.192,7.33056,16.17046,399.0
2021-07-28 21:15:00,24.75,100.0,4.91,7.33056,18.66917,391.0
2021-07-28 21:30:00,24.75,100.0,1.005,7.33963,21.95605,381.0
2021-07-28 21:45:00,24.6875,100.0,4.124,7.32148,21.05722,379.0
2021-07-28 22:00:00,24.6875,100.0,6.0725,7.32829,21.95605,379.0
2021-07-28 22:15:00,24.625,100.0,1.901,7.33056,21.95605,381.0
2021-07-28 22:30:00,24.625,100.0,1.572,7.33056,23.5814,375.0
2021-07-28 22:45:00,24.5625,100.0,0.769,7.33056,26.21499,368.0
2021-07-28 23:00:00,24.5625,100.0,5.4725,7.32148,26.146345,368.0
2021-07-28 23:15:00,24.5,100.0,2.3785,7.32602,30.99043,361.5
2021-07-28 23:30:00,24.5,100.0,2.0575,7.33056,35.92815,357.0
2021-07-28 23:45:00,24.4375,100.0,3.503,7.33056,43.89047,348.0
2021-07-29 00:00:00,24.4375,100.0,1.293,7.33056,42.90658,346.0
2021-07-29 00:15:00,24.375,100.0,3.427,7.33056,47.373905,343.0
2021-07-29 00:30:00,24.3125,100.0,10.894,7.33056,43.68198,345.0
2021-07-29 00:45:00,24.3125,100.0,1.69,7.33056,40.48995,348.0
2021-07-29 01:00:00,24.3125,100.0,3.2744999999999997,7.330555,50.70677,339.0
2021-07-29 01:15:00,24.3125,100.0,2.806,7.33056,57.39546,339.0
2021-07-29 01:30:00,24.25,100.0,5.012,7.33056,44.47295,342.0
2021-07-29 01:45:00,24.25,100.0,3.296,7.32602,46.73124,342.0
2021-07-29 02:00:00,24.25,100.0,3.296,7.33056,50.47631,345.0
2021-07-29 02:15:00,24.1875,100.0,2.079,7.32602,50.93842,338.0
2021-07-29 02:30:00,24.125,100.0,6.169499999999999,7.330555,50.591539999999995,342.0
2021-07-29 02:45:00,24.125,100.0,2.6785,7.33056,47.477525,344.0
2021-07-29 03:00:00,24.125,100.0,1.2,7.33056,43.012325000000004,348.5
2021-07-29 03:15:00,24.0625,100.0,3.456,7.33056,49.11769,343.0
2021-07-29 03:30:00,24.0625,100.0,2.4295,7.332825,50.840225000000004,350.0
2021-07-29 03:45:00,24.03125,100.0,1.217,7.330555,50.5396,350.0
2021-07-29 04:00:00,24.03125,100.0,0.9545,7.33056,40.76195,354.0
2021-07-29 04:15:00,24.0,100.0,12.382,7.33056,45.27983,351.0
2021-07-29 04:30:00,24.0,100.0,1.056,7.32602,58.73916,344.0
2021-07-29 04:45:00,24.0,100.0,4.027,7.33963,56.622550000000004,343.5
2021-07-29 05:00:00,24.0,100.0,3.955,7.33056,87.94698,331.0
2021-07-29 05:15:00,23.9375,100.0,0.794,7.33056,120.89769,321.0
2021-07-29 05:30:00,23.9375,100.0,5.0255,7.33056,110.421925,326.0
2021-07-29 05:45:00,23.875,100.0,2.204,7.32602,112.07257,326.0
2021-07-29 06:00:00,23.875,100.0,3.9939999999999998,7.32602,85.844905,334.0
2021-07-29 06:15:00,23.875,100.0,2.624,7.33056,97.00373,330.0
2021-07-29 06:30:00,23.8125,100.0,1.8605,7.32602,85.62686500000001,334.0
2021-07-29 06:45:00,23.8125,100.0,2.5125,7.33056,77.05212,335.0
2021-07-29 07:00:00,23.78125,100.0,1.5485,7.32829,82.58253500000001,335.0
2021-07-29 07:15:00,23.75,100.0,2.9055,7.33056,66.66116,338.0
2021-07-29 07:30:00,23.75,100.0,1.6244999999999998,7.33056,65.54936000000001,336.0
2021-07-29 07:45:00,23.71875,100.0,3.5835,7.335095,80.027455,336.0
2021-07-29 08:00:00,23.6875,100.0,4.883,7.33509,73.59457,336.0
2021-07-29 08:15:00,23.6875,100.0,1.356,7.33963,60.39819,341.0
2021-07-29 08:30:00,23.6875,100.0,2.6734999999999998,7.32602,70.2251,338.5
2021-07-29 08:45:00,23.6875,100.0,0.459,7.33056,61.64102,344.0
2021-07-29 09:00:00,23.6875,100.0,2.749,7.32602,56.86761,335.0
2021-07-29 09:15:00,23.75,100.0,3.374,7.32829,71.95644,339.5
2021-07-29 09:30:00,23.75,100.0,3.097,7.33056,81.77922,335.0
2021-07-29 09:45:00,23.8125,100.0,1.312,7.32148,97.966,331.0
2021-07-29 10:00:00,23.8125,100.0,1.892,7.32602,83.3749,335.0
2021-07-29 10:15:00,23.875,100.0,2.142,7.32148,85.14424,338.0
2021-07-29 10:30:00,23.9375,100.0,0.9189999999999999,7.32375,88.60664,336.0
2021-07-29 10:45:00,24.0,92.66666666666667,4.629999999999999,7.304833333333334,68.4674,339.3333333333333
2021-07-29 11:00:00,24.0625,85.33333333333333,8.341,7.285916666666667,48.32816,342.6666666666667
2021-07-29 11:15:00,24.125,78.0,12.052,7.267,28.18892,346.0
2021-07-29 11:30:00,24.1875,51.0,13.164000000000001,7.267,47.292505,334.0
2021-07-29 11:45:00,24.3125,28.0,16.545,7.267,75.19294,342.0
2021-07-29 12:00:00,24.375,26.0,11.917,7.27154,90.55969,343.0
2021-07-29 12:15:00,24.375,24.0,7.497,7.27608,71.18662,348.0
2021-07-29 12:30:00,24.4375,23.0,6.3305,7.27835,106.59703999999999,342.0
2021-07-29 12:45:00,24.5,22.0,11.216,7.28516,78.69001,345.0
2021-07-29 13:00:00,24.5625,22.0,6.7955000000000005,7.28516,71.8982,349.0
2021-07-29 13:15:00,24.625,19.5,6.1274999999999995,7.27608,76.829995,337.0
2021-07-29 13:30:00,24.6875,18.0,7.294,7.28516,93.26026,333.0
2021-07-29 13:45:00,24.75,17.5,6.1525,7.28516,61.022675,341.0
2021-07-29 14:00:00,24.8125,18.0,5.772,7.28516,77.19477,337.0
2021-07-29 14:15:00,24.8125,18.0,5.671,7.28516,68.86677,340.0
2021-07-29 14:30:00,24.875,17.0,3.009,7.2897,50.01883,354.0
2021-07-29 14:45:00,24.875,10.0,2.8440000000000003,7.2897,56.215575,351.0
2021-07-29 15:00:00,24.9375,10.0,3.6174999999999997,7.2897,43.78011,363.0
2021-07-29 15:15:00,24.9375,40.5,2.113,7.28516,59.83945,349.0
2021-07-29 15:30:00,25.0,34.0,1.5215,7.2897,38.906965,368.0
2021-07-29 15:45:00,25.0625,33.0,0.7,7.2874300000000005,57.5298,355.5
2021-07-29 16:00:00,25.125,32.0,2.791,7.2897,60.41648,353.0
2021-07-29 16:15:00,25.125,14.0,2.5785,7.2897,59.709475,353.5
2021-07-29 16:30:00,25.1875,13.0,2.995,7.2897,59.56226,355.0
2021-07-29 16:45:00,25.1875,12.0,1.842,7.2897,46.10301,364.0
2021-07-29 17:00:00,25.21875,12.0,2.6345,7.2897,48.404889999999995,360.0
2021-07-29 17:15:00,25.25,12.0,3.6559999999999997,7.29651,43.201415,367.0
2021-07-29 17:30:00,25.25,12.0,2.3705,7.29424,37.555710000000005,367.5
2021-07-29 17:45:00,25.25,12.0,1.6335,7.30332,36.41463,367.5
2021-07-29 18:00:00,25.25,10.0,1.938,7.30332,22.811515,386.0
2021-07-29 18:15:00,25.28125,10.0,2.6425,7.30332,15.380030000000001,401.5
2021-07-29 18:30:00,25.25,10.0,0.768,7.30332,12.94358,416.0
2021-07-29 18:45:00,25.25,9.0,3.007,7.29878,15.53858,400.5
2021-07-29 19:00:00,25.25,10.0,2.659,7.30786,16.43681,400.0
2021-07-29 19:15:00,25.25,10.0,1.874,7.3124,14.8465,410.5
2021-07-29 19:30:00,25.21875,10.0,3.075,7.31013,17.62286,401.5
2021-07-29 19:45:00,25.1875,10.0,1.257,7.3124,15.77962,406.0
2021-07-29 20:00:00,25.1875,10.0,3.211,7.30786,10.03392,435.0
2021-07-29 20:15:00,25.1875,10.0,3.732,7.30786,7.81001,454.0
2021-07-29 20:30:00,25.125,11.0,2.611,7.3124,6.87291,464.0
2021-07-29 20:45:00,25.125,11.0,3.1035,7.31013,5.39687,473.0
2021-07-29 21:00:00,25.125,10.0,3.1390000000000002,7.3124,8.31201,443.0
2021-07-29 21:15:00,25.125,10.0,2.691,7.3124,7.96335,447.0
2021-07-29 21:30:00,25.125,9.0,2.843,7.3124,9.7649,431.0
2021-07-29 21:45:00,25.125,9.0,1.069,7.3124,11.95803,420.0
2021-07-29 22:00:00,25.0625,9.0,0.9245,7.3124,10.376665,431.0
2021-07-29 22:15:00,25.0625,9.0,3.412,7.31694,10.07359,430.0
2021-07-29 22:30:00,25.0625,9.0,0.552,7.30786,14.25732,417.0
2021-07-29 22:45:00,25.0625,9.0,1.6535,7.3124,19.94974,399.0
2021-07-29 23:00:00,25.0,9.0,1.65,7.3124,25.01862,387.0
2021-07-29 23:15:00,25.0,10.0,2.09,7.3124,26.43918,384.0
2021-07-29 23:30:00,24.9375,9.0,2.8815,7.31694,25.718224999999997,384.0
2021-07-29 23:45:00,24.9375,9.0,3.101,7.31694,25.9929,385.0
2021-07-30 00:00:00,24.9375,9.0,8.697,7.31694,31.80491,375.0
2021-07-30 00:15:00,24.9375,9.0,12.712,7.31694,37.88696,369.0
2021-07-30 00:30:00,24.875,9.0,18.738,7.31694,44.07547,367.0
2021-07-30 00:45:00,24.875,9.0,19.769,7.31694,37.88696,371.0
2021-07-30 01:00:00,24.8125,9.0,21.781,7.31694,41.03395,368.0
2021-07-30 01:15:00,24.75,9.0,22.0175,7.31694,46.94332,363.0
2021-07-30 01:30:00,24.75,9.0,23.522,7.31694,44.37332,366.0
2021-07-30 01:45:00,24.75,10.0,26.278,7.31694,43.87824,365.0
2021-07-30 02:00:00,24.6875,10.0,32.164500000000004,7.31921,46.83703,362.0
2021-07-30 02:15:00,24.6875,10.0,38.635,7.31694,46.52079,360.0
2021-07-30 02:30:00,24.625,10.0,38.652,7.31694,44.37332,365.5
2021-07-30 02:45:00,24.625,10.0,38.643,7.32148,40.67041,368.0
2021-07-30 03:00:00,24.5625,10.0,38.643,7.32148,37.55408,368.0
2021-07-30 03:15:00,24.5625,10.0,38.652,7.32148,34.54797,370.0
2021-07-30 03:30:00,24.5,10.0,38.652,7.31694,34.6994,368.0
2021-07-30 03:45:00,24.5,11.0,38.669,7.31694,37.389269999999996,368.0
2021-07-30 04:00:00,24.4375,11.0,38.652,7.32148,43.48665,364.0
2021-07-30 04:15:00,24.4375,10.0,30.064,7.32148,40.85173,367.0
2021-07-30 04:30:00,24.375,10.0,29.566,7.32148,40.67041,367.0
2021-07-30 04:45:00,24.375,11.0,38.6605,7.31694,36.57472,368.0
2021-07-30 05:00:00,24.375,11.0,38.677,7.31694,38.90527,367.0
2021-07-30 05:15:00,24.3125,11.5,37.8995,7.32148,33.9495,368.5
2021-07-30 05:30:00,24.3125,12.0,35.829,7.32148,33.07315,369.0
2021-07-30 05:45:00,24.25,12.0,38.6475,7.32148,30.656135,375.0
2021-07-30 06:00:00,24.25,12.0,35.71,7.32148,26.77938,380.0
2021-07-30 06:15:00,24.1875,12.0,33.352,7.32148,30.72237,374.0
2021-07-30 06:30:00,24.1875,11.0,38.643,7.32148,34.6994,370.0
2021-07-30 06:45:00,24.125,11.0,33.073,7.32148,28.43165,381.0
2021-07-30 07:00:00,24.125,11.5,31.941000000000003,7.32148,25.44662,384.0
2021-07-30 07:15:00,24.125,12.0,34.024,7.31694,22.42105,391.0
2021-07-30 07:30:00,24.125,12.0,31.856,7.31921,18.026185,403.0
2021-07-30 07:45:00,24.0625,12.0,32.194,7.32148,14.7265,415.0
2021-07-30 08:00:00,24.0625,12.0,34.624,7.32148,18.74644,400.5
2021-07-30 08:15:00,24.0625,12.0,31.776,7.32148,19.29713,400.0
2021-07-30 08:30:00,24.0625,12.0,31.603,7.32148,18.74644,401.0
2021-07-30 08:45:00,24.0625,11.5,32.3675,7.32148,22.378410000000002,393.5
2021-07-30 09:00:00,24.0625,10.0,34.781,7.32148,16.84527,407.0
2021-07-30 09:15:00,24.0625,11.0,32.515,7.32148,22.04821,391.0
2021-07-30 09:30:00,24.0,11.0,32.7225,7.32148,18.941535000000002,400.0
2021-07-30 09:45:00,24.0625,13.0,31.087,7.32148,9.87691,432.0
2021-07-30 10:00:00,24.0625,12.5,32.6165,7.32148,8.830985,439.0
2021-07-30 10:15:00,24.0625,12.0,38.114999999999995,7.31694,10.014665,432.0
2021-07-30 10:30:00,24.0625,11.0,38.652,7.31694,16.84527,403.0
2021-07-30 10:45:00,24.125,11.0,32.5705,7.31694,17.517815,403.0
2021-07-30 11:00:00,24.125,12.0,34.1085,7.31694,16.039185,409.0
2021-07-30 11:15:00,24.125,12.0,36.471,7.31694,21.50154,397.0
2021-07-30 11:30:00,24.125,11.0,36.158,7.31694,16.03904,411.0
2021-07-30 11:45:00,24.1875,12.0,36.7715,7.31694,13.887965,421.5
2021-07-30 12:00:00,24.25,12.0,36.674,7.3124,16.84527,412.0
2021-07-30 12:15:00,24.25,12.0,38.453,7.31694,17.58672,410.0
2021-07-30 12:30:00,24.25,12.0,38.3005,7.31694,16.879835,413.0
2021-07-30 12:45:00,24.25,11.0,38.673,7.31694,21.59182,400.0
2021-07-30 13:00:00,24.3125,10.0,38.491,7.31694,20.03108,402.0
2021-07-30 13:15:00,24.3125,10.0,38.669,7.3124,20.28243,404.0
2021-07-30 13:30:00,24.375,10.0,38.694,7.31694,22.51533,400.0
2021-07-30 13:45:00,24.375,11.0,38.686,7.31694,20.79545,400.0
2021-07-30 14:00:00,24.4375,12.0,38.6815,7.3124,18.0633,408.0
2021-07-30 14:15:00,24.4375,11.0,38.694,7.3124,19.21741,407.0
2021-07-30 14:30:00,24.5,12.0,38.702,7.30786,25.12487,394.0
2021-07-30 14:45:00,24.5625,12.0,38.698,7.30786,21.727545,400.0
2021-07-30 15:00:00,24.5625,11.0,38.694,7.3124,14.60766,421.0
2021-07-30 15:15:00,24.5625,8.0,38.702,7.3124,11.5728,437.0
2021-07-30 15:30:00,24.625,9.0,38.694,7.3124,8.67685,454.0
2021-07-30 15:45:00,24.625,9.0,27.976,7.3124,9.72249,446.0
2021-07-30 16:00:00,24.625,8.0,36.97,7.31694,11.39001,432.0
2021-07-30 16:15:00,24.625,9.0,38.6095,7.31694,8.988635,454.0
2021-07-30 16:30:00,24.625,9.0,38.694,7.31694,8.84827,450.0
2021-07-30 16:45:00,24.625,9.0,38.694,7.31694,9.059000000000001,448.0
2021-07-30 17:00:00,24.625,8.0,38.686,7.31694,11.5268,432.0
2021-07-30 17:15:00,24.625,8.0,38.686,7.31694,11.75873,432.0
2021-07-30 17:30:00,24.625,8.0,38.694,7.31694,6.807035,461.0
2021-07-30 17:45:00,24.625,8.0,38.686,7.31694,6.5118,461.0
2021-07-30 18:00:00,24.625,8.0,38.694,7.31694,5.75912,464.0
2021-07-30 18:15:00,24.625,8.0,38.673,7.31694,6.135135,455.0
2021-07-30 18:30:00,24.625,8.0,38.686,7.31694,5.41747,464.0
2021-07-30 18:45:00,24.625,8.0,38.686,7.31694,5.23464,467.0
2021-07-30 19:00:00,24.5625,8.0,38.669,7.31694,5.37627,466.0
2021-07-30 19:15:00,24.5625,8.0,38.669,7.31694,5.03903,475.0
2021-07-30 19:30:00,24.5625,8.0,38.686,7.31694,4.35449,493.0
2021-07-30 19:45:00,24.5625,8.0,38.677,7.31694,3.76513,507.0
2021-07-30 20:00:00,24.5,8.0,38.686,7.31694,4.14526,500.5
2021-07-30 20:15:00,24.5,9.0,38.652,7.31694,3.69502,511.0
2021-07-30 20:30:00,24.5,9.0,38.673,7.31694,4.060065,502.5
2021-07-30 20:45:00,24.5,9.0,38.669,7.31694,4.46257,500.0
2021-07-30 21:00:00,24.5,9.0,38.669,7.31694,5.204815,485.0
2021-07-30 21:15:00,24.5,9.0,38.669,7.32148,4.70585,490.0
2021-07-30 21:30:00,24.5,9.0,38.686,7.31694,3.98426,503.0
2021-07-30 21:45:00,24.5,9.0,38.694,7.31694,4.609095,496.0
2021-07-30 22:00:00,24.5,9.0,38.694,7.32148,5.71521,479.0
2021-07-30 22:15:00,24.4375,9.0,38.69,7.31921,5.65,479.5
2021-07-30 22:30:00,24.4375,9.0,38.6815,7.32148,6.46851,470.5
2021-07-30 22:45:00,24.4375,9.0,38.677,7.32148,6.966445,466.0
2021-07-30 23:00:00,24.4375,9.0,38.686,7.31694,8.295835,459.0
2021-07-30 23:15:00,24.4375,9.0,38.686,7.32148,6.92619,468.0
2021-07-30 23:30:00,24.375,9.0,38.694,7.31694,7.9944,459.0
2021-07-30 23:45:00,24.375,9.0,38.686,7.31694,8.21542,454.5
2021-07-31 00:00:00,24.375,9.0,38.694,7.31694,6.89949,464.0
2021-07-31 00:15:00,24.375,9.0,38.694,7.31694,7.04767,466.0
2021-07-31 00:30:00,24.375,9.0,38.686,7.32148,6.93959,467.0
2021-07-31 00:45:00,24.3125,9.0,38.686,7.32148,8.31201,459.5
2021-07-31 01:00:00,24.3125,8.0,38.686,7.31694,12.38539,437.0
2021-07-31 01:15:00,24.3125,9.0,38.677,7.32148,12.73754,438.0
2021-07-31 01:30:00,24.3125,9.0,38.677,7.32148,12.63584,437.0
2021-07-31 01:45:00,24.25,9.0,38.6605,7.32148,14.637305,431.0
2021-07-31 02:00:00,24.25,9.0,38.643,7.32148,15.52473,427.0
2021-07-31 02:15:00,24.25,9.0,36.911,7.32148,14.14255,430.0
2021-07-31 02:30:00,24.25,9.0,37.3035,7.32148,13.887965,432.0
2021-07-31 02:45:00,24.1875,9.0,38.263,7.32148,13.36644,432.0
2021-07-31 03:00:00,24.1875,9.0,35.507,7.32148,14.7863,428.0
2021-07-31 03:15:00,24.1875,9.0,38.669,7.32148,14.66695,428.0
2021-07-31 03:30:00,24.125,9.0,36.805,7.32148,15.94126,427.0
2021-07-31 03:45:00,24.125,9.0,36.4755,7.32148,19.21741,416.0
2021-07-31 04:00:00,24.0625,9.0,35.152,7.32148,18.36353,418.0
2021-07-31 04:15:00,24.0625,9.0,32.194,7.32148,19.21741,415.0
2021-07-31 04:30:00,24.0625,9.0,33.301,7.32148,19.45768,415.0
2021-07-31 04:45:00,24.0,9.0,33.716,7.32148,16.70791,422.0
2021-07-31 05:00:00,24.0,9.0,36.183499999999995,7.32148,16.50415,422.0
2021-07-31 05:15:00,23.9375,9.0,38.2085,7.32148,14.8465,423.0
2021-07-31 05:30:00,24.0,9.0,37.299,7.32148,15.58803,422.0
2021-07-31 05:45:00,23.9375,9.0,35.726,7.32148,13.720955,432.0
2021-07-31 06:00:00,23.9375,9.0,40.841,7.32602,11.503905,438.0
2021-07-31 06:15:00,23.875,9.0,40.8545,7.32148,12.460204999999998,434.0
2021-07-31 06:30:00,23.875,9.0,40.859,7.32148,13.04793,433.0
2021-07-31 06:45:00,23.8125,9.0,40.85,7.32148,10.52113,445.0
2021-07-31 07:00:00,23.8125,9.0,40.85,7.32148,9.477045,449.0
2021-07-31 07:15:00,23.8125,9.0,40.859,7.32375,8.693855,456.5
2021-07-31 07:30:00,23.8125,10.0,40.841,7.32602,7.90163,459.0
2021-07-31 07:45:00,23.8125,10.0,40.841,7.32602,8.8137,454.0
2021-07-31 08:00:00,23.8125,10.0,40.85,7.32148,9.13002,453.0
2021-07-31 08:15:00,23.75,10.0,40.868,7.32602,8.693999999999999,457.0
2021-07-31 08:30:00,23.78125,9.0,40.8455,7.31921,13.312895000000001,433.5
2021-07-31 08:45:00,23.8125,10.0,40.8545,7.32148,9.21276,458.5
2021-07-31 09:00:00,23.8125,10.0,40.8635,7.32148,11.21067,448.0
2021-07-31 09:15:00,23.8125,10.0,40.859,7.31694,11.23262,445.0
2021-07-31 09:30:00,23.8125,10.0,40.841,7.31694,9.99442,445.0
2021-07-31 09:45:00,23.875,10.0,40.868,7.31694,13.074185,432.0
2021-07-31 10:00:00,23.875,10.0,40.859,7.32148,11.43541,442.0
2021-07-31 10:15:00,23.875,10.0,40.814,7.31694,11.16584,441.0
2021-07-31 10:30:00,23.90625,10.0,36.658500000000004,7.31467,12.611885000000001,435.0
2021-07-31 10:45:00,24.0,10.0,38.710499999999996,7.31694,14.667079999999999,429.5
2021-07-31 11:00:00,24.0,10.0,38.702,7.31694,13.10044,442.0
2021-07-31 11:15:00,24.0625,9.0,38.728,7.30786,18.788725,426.0
2021-07-31 11:30:00,24.125,9.0,38.698,7.30786,17.8416,423.5
2021-07-31 11:45:00,24.1875,9.0,38.702,7.31467,20.40943,419.5
2021-07-31 12:00:00,24.21875,9.0,38.715,7.3124,20.285475,420.0
2021-07-31 12:15:00,24.3125,10.0,38.702,7.30786,21.95605,417.0
2021-07-31 12:30:00,24.3125,10.0,38.698,7.31013,18.28797,430.0
2021-07-31 12:45:00,24.375,10.0,38.702,7.3124,19.21741,425.0
2021-07-31 13:00:00,24.375,10.0,38.753,7.31013,17.77878,423.0
2021-07-31 13:15:00,24.4375,10.0,38.7195,7.3124,15.815785,432.0
2021-07-31 13:30:00,24.4375,9.0,38.702,7.31694,12.99564,445.0
2021-07-31 13:45:00,24.5,6.0,25.88,7.28516,5.41747,458.0
2021-07-31 14:00:00,24.5,6.0,38.643,7.2897,9.57065,429.0
2021-07-31 14:15:00,24.5625,7.0,38.702,7.2897,13.58341,422.0
2021-07-31 14:30:00,24.5625,7.0,38.702,7.29424,15.46171,417.0
2021-07-31 14:45:00,24.625,7.0,38.694,7.2897,17.2647,416.0
2021-07-31 15:00:00,24.625,7.0,38.694,7.2897,21.86433,407.0
2021-07-31 15:15:00,24.625,7.0,38.732,7.28516,17.229365,419.5
2021-07-31 15:30:00,24.6875,7.0,38.69,7.2874300000000005,18.477545,420.0
2021-07-31 15:45:00,24.75,6.5,38.710499999999996,7.28516,25.558885,403.5
2021-07-31 16:00:00,24.8125,8.0,38.736,7.28516,22.140995,412.0
2021-07-31 16:15:00,24.8125,7.0,38.7405,7.28516,21.73625,416.5
2021-07-31 16:30:00,24.8125,7.0,38.711,7.2897,20.199025,417.5
2021-07-31 16:45:00,24.875,8.0,38.736,7.2897,23.98261,409.0
2021-07-31 17:00:00,24.875,8.0,38.702,7.2897,24.156190000000002,405.0
2021-07-31 17:15:00,24.9375,7.0,38.686,7.29424,21.1453,417.0
2021-07-31 17:30:00,24.9375,7.0,38.694,7.2897,20.62289,414.0
2021-07-31 17:45:00,24.9375,7.0,38.702,7.29424,19.45768,416.5
2021-07-31 18:00:00,24.9375,7.0,38.694,7.29424,16.84527,422.0
2021-07-31 18:15:00,24.9375,7.0,38.686,7.29424,15.74755,427.5
2021-07-31 18:30:00,24.9375,7.0,38.669,7.29424,12.04363,440.0
2021-07-31 18:45:00,24.9375,7.0,38.694,7.29424,12.14024,439.0
2021-07-31 19:00:00,24.9375,7.0,38.694,7.29424,6.12336,470.0
2021-07-31 19:15:00,24.9375,7.0,38.686,7.29424,4.55656,489.0
2021-07-31 19:30:00,24.9375,6.0,38.694,7.29424,3.33837,517.0
2021-07-31 19:45:00,24.9375,6.0,38.694,7.29878,2.49365,547.0
2021-07-31 20:00:00,24.9375,7.0,38.686,7.29878,2.7580850000000003,542.0
2021-07-31 20:15:00,24.9375,7.0,38.677,7.29878,1.251225,619.0
2021-07-31 20:30:00,24.9375,7.0,38.694,7.30332,1.22131,619.0
2021-07-31 20:45:00,24.9375,7.0,38.686,7.30332,0.530875,722.0
2021-07-31 21:00:00,24.9375,7.0,38.686,7.30332,0.545125,720.0
2021-07-31 21:15:00,24.875,7.0,38.686,7.29878,1.01776,641.0
2021-07-31 21:30:00,24.875,7.0,38.686,7.30332,1.774065,586.0
2021-07-31 21:45:00,24.875,7.0,38.686,7.29878,3.69491,524.0
2021-07-31 22:00:00,24.875,7.0,38.694,7.29424,4.420529999999999,500.0
2021-07-31 22:15:00,24.875,7.0,38.694,7.29651,3.14986,530.5
2021-07-31 22:30:00,24.875,7.0,38.694,7.29878,2.90625,541.0
2021-07-31 22:45:00,24.8125,7.0,38.686,7.30332,2.10885,566.0
2021-07-31 23:00:00,24.8125,7.0,38.686,7.30332,2.46591,552.0
2021-07-31 23:15:00,24.8125,7.0,38.686,7.29424,3.1795,529.0
2021-07-31 23:30:00,24.8125,11.0,38.669,7.29424,5.41747,483.0
2021-07-31 23:45:00,24.8125,12.0,38.6815,7.29424,6.474325,467.0
2021-08-01 00:00:00,24.8125,12.0,38.686,7.29424,6.17056,476.0
2021-08-01 00:15:00,24.75,14.0,38.673,7.29878,6.290665000000001,472.0
2021-08-01 00:30:00,24.75,21.0,38.702,7.29878,5.43819,486.0
2021-08-01 00:45:00,24.75,29.0,38.686,7.29424,6.780715000000001,471.0
2021-08-01 01:00:00,24.75,8.0,38.669,7.29424,8.84827,455.0
2021-08-01 01:15:00,24.75,8.0,38.673,7.30332,10.093505,448.0
2021-08-01 01:30:00,24.71875,17.0,38.702,7.29424,9.421395,456.0
2021-08-01 01:45:00,24.6875,44.0,38.686,7.30332,10.07359,457.0
2021-08-01 02:00:00,24.6875,45.0,38.669,7.30332,10.07359,458.0
2021-08-01 02:15:00,24.6875,55.0,38.669,7.30786,9.87691,457.0
2021-08-01 02:30:00,24.6875,47.5,38.694,7.30105,8.88298,461.5
2021-08-01 02:45:00,24.6875,40.5,38.694,7.30332,7.886425,466.0
2021-08-01 03:00:00,24.625,29.0,38.702,7.30332,7.65977,468.0
2021-08-01 03:15:00,24.625,30.0,38.702,7.30332,8.54226,463.0
2021-08-01 03:30:00,24.59375,10.0,38.69,7.30332,9.628895,457.5
2021-08-01 03:45:00,24.5625,2.0,38.728,7.30332,10.03392,451.0
2021-08-01 04:00:00,24.5625,2.0,38.677,7.30332,10.68908,446.0
2021-08-01 04:15:00,24.5,2.0,38.694,7.30786,11.48101,442.0
2021-08-01 04:30:00,24.5,2.0,38.669,7.30786,10.64682,445.0
2021-08-01 04:45:00,24.5,1.0,38.669,7.30332,9.68429,448.0
2021-08-01 05:00:00,24.4375,1.0,38.677,7.30332,11.48101,439.0
2021-08-01 05:15:00,24.4375,1.0,38.673,7.30332,11.550384999999999,439.0
2021-08-01 05:30:00,24.4375,1.0,38.69,7.30105,10.88329,442.5
2021-08-01 05:45:00,24.4375,1.0,38.6815,7.3055900000000005,10.07434,444.5
2021-08-01 06:00:00,24.375,1.0,38.702,7.30786,8.91783,448.0
2021-08-01 06:15:00,24.4375,1.0,38.686,7.30786,9.45842,446.0
2021-08-01 06:30:00,24.375,1.0,38.677,7.30332,9.31094,446.0
2021-08-01 06:45:00,24.375,2.0,38.677,7.30332,8.15157,454.0
2021-08-01 07:00:00,24.3125,1.0,38.686,7.30786,8.970405,447.0
2021-08-01 07:15:00,24.3125,1.0,38.669,7.3124,11.43541,434.0
2021-08-01 07:30:00,24.3125,1.0,38.702,7.29878,8.98798,450.0
2021-08-01 07:45:00,24.3125,1.0,38.664500000000004,7.3124,7.93243,453.5
2021-08-01 08:00:00,24.25,2.0,38.6815,7.30332,6.886845,462.5
2021-08-01 08:15:00,24.25,1.0,38.652,7.30786,7.25512,461.0
2021-08-01 08:30:00,24.25,2.0,38.669,7.31013,6.926405,464.0
2021-08-01 08:45:00,24.1875,2.0,38.685500000000005,7.30332,6.088315,474.0
2021-08-01 09:00:00,24.21875,2.0,38.694,7.30786,7.052655,464.0
2021-08-01 09:15:00,24.1875,2.0,38.673,7.31013,6.280885,470.5
2021-08-01 09:30:00,24.1875,1.0,38.7445,7.32148,7.986345,449.5
2021-08-01 09:45:00,24.1875,1.0,38.694,7.30786,9.27446,446.0
2021-08-01 10:00:00,24.1875,1.0,38.652,7.30332,9.35133,448.5
2021-08-01 10:15:00,24.1875,2.0,38.673,7.29424,8.97128,446.0
2021-08-01 10:30:00,24.25,2.0,38.677499999999995,7.30786,8.23179,456.0
2021-08-01 10:45:00,24.25,1.5,38.698,7.30105,9.1511,445.5
2021-08-01 11:00:00,24.25,2.0,38.677,7.30332,7.886425,451.0
